id,birthdate,career_ast,career_fg,career_fg3,career_ft,career_g,career_per,career_pts,career_trb,career_ws,career_efg,college,draft_round,draft_year,height,name,position,shoots,weight,birth_year,birth_month,birth_day,career_ast normalized,career_fg normalized,career_fg3 normalized,career_ft normalized,career_g normalized,career_per normalized,career_pts normalized,career_trb normalized,career_ws normalized,career_efg normalized,height normalized,weight normalized,attended_college,Point Guard,Shooting Guard,Small Forward,Power Forward,Center,Forward,Guard,career_revenue,adjusted_career_revenue
dawkida01,1957-01-11,1.3,57.2,13.3,68.5,726,15.8,12.0,6.1,46.4,57.2,N/A,1st round,1975,83,Darryl Dawkins,Center,Right,251,1957,1,11,-0.21067382790622052,1.6507874593051175,-0.4688089135234705,-0.07285473207032162,1.0938187293074844,0.6863534493293757,0.9176989277384353,1.2138208855383579,0.9310978223110205,1.3491799948515892,1.1838091138942937,1.4195802426017117,0,0,0,0,0,1,0,0,2734000,2627872
dawkijo01,1963-09-28,5.5,45.6,33.0,85.7,541,14.7,11.1,2.5,21.8,47.4,Duke University,1st round,1986,74,Johnny Dawkins,Point Guard,Left,165,1963,9,28,2.603423467855276,0.21753534055260376,0.7520037736248345,1.0254988652595278,0.5423181438119833,0.4804115829748682,0.7373714534732057,-0.3590872045530264,0.10023902610974332,0.17024754110219806,-1.3729550851921872,-1.8576861030930236,1,1,0,0,0,0,0,1,9840000,7808992
dawsobr01,1993-02-01,0.0,40.0,0.0,100.0,6,7.1,0.8,0.7,0.0,40.0,Michigan State University,2nd round,2015,78,Branden Dawson,Power Forward,Right,225,1993,2,1,-1.0817039432609694,-0.4743794753968857,-1.2930124028164887,1.9386649374581815,-1.0525619277560876,-0.9424594936562727,-1.326376307562199,-1.1455412495987187,-0.6360504762149658,-0.7199667607085661,-0.23661544115375133,0.42877878925214047,1,0,0,0,1,0,1,0,525093,263219
dayto01,1970-01-07,1.5,40.6,34.5,73.9,483,14.1,12.3,3.4,17.5,46.2,University of Arkansas,1st round,1992,78,Todd Day,Shooting Guard,Right,188,1970,1,7,-0.07666919477472071,-0.40024574511658306,0.8449590543721675,0.27197721127742214,0.3694152575485289,0.36807965587240976,0.9778080858268453,0.034139817969819665,-0.044992389486414916,0.02588846513288543,-0.23661544115375133,-0.9812078943607108,1,0,1,0,0,0,0,1,12119250,8914921
dayeau01,1988-06-05,0.7,40.2,35.1,77.8,293,11.6,5.2,2.6,4.5,46.9,Gonzaga University,1st round,2009,83,Austin Daye,Small Forward,Right,220,1988,6,5,-0.6126877273007201,-0.44966823197011785,0.8821411666711007,0.5210225036952363,-0.19699074917658038,-0.099970040387834,-0.4447753222655212,-0.315395313161599,-0.48406411105619557,0.11009792611498426,1.1838091138942937,0.23824004822337677,1,0,0,1,0,0,1,0,10505632,5587718
dayeda01,1960-11-30,2.0,49.1,11.8,68.1,328,13.9,6.8,2.6,9.3,49.1,"University of California, Los Angeles",3rd round,1983,80,Darren Daye,Small Forward,Right,220,1960,11,30,0.25834238805402887,0.6499821005210346,-0.5617641942708034,-0.09839783898496963,-0.09265280056932342,0.3306356801715904,-0.12419314579400209,-0.315395313161599,-0.3219453215535073,0.3747562320587254,0.3315543808654667,0.23824004822337677,1,0,0,1,0,0,1,0,215000,210913
decolna01,1987-06-23,1.7,42.9,36.3,83.5,119,11.8,3.8,1.8,2.4,49.1,N/A,2nd round,2009,77,Nando De Colo,Shooting Guard and Small Forward,Right,200,1987,6,23,0.05733543835677909,-0.1160664457087575,0.9565053912689667,0.8850117772289656,-0.7156994079669436,-0.0625260646870143,-0.7252847266781005,-0.6649304442930178,-0.5549910814636216,0.3747562320587254,-0.5207003521633603,-0.5239149158916779,0,0,1,1,0,0,1,1,2863000,1490640
declean01,1973-02-01,0.6,50.7,0.0,62.1,587,12.1,4.8,4.2,19.3,50.7,University of Florida,2nd round,1995,82,Andrew DeClercq,Center,Right,230,1973,2,1,-0.6796900438664699,0.8476720479351745,-1.2930124028164887,-0.48154444270468405,0.6794480191243781,-0.006360101135785245,-0.5249208663834011,0.38367494910123856,0.015802156577093197,0.5672350000178097,0.8997242028846847,0.6193175302809041,1,0,0,0,0,1,0,0,17908500,11839244
deherte01,1971-09-12,2.6,41.1,37.8,77.9,402,12.7,8.0,1.5,7.3,47.3,Seton Hall University,1st round,1993,74,Terry Dehere,Point Guard and Shooting Guard,Right,190,1971,9,12,0.6603562874485285,-0.3384676365496644,1.0494606720162996,0.5274082804238988,0.12794743362887703,0.10597182596667319,0.11624348655963733,-0.7960061184672999,-0.38949481717962736,0.15821761810475513,-1.3729550851921872,-0.9049923979492053,1,1,1,0,0,0,0,1,8048625,5855067
dekkesa01,1994-05-06,0.8,47.8,28.8,60.6,200,12.7,5.5,3.0,5.4,52.5,University of Wisconsin,1st round,2015,81,Sam Dekker,Power Forward,Right,230,1994,5,6,-0.5456854107349701,0.4893590182470454,0.49172898753230254,-0.5773310936346128,-0.47423158404729177,0.10597182596667319,-0.3846661641771114,-0.14062774759588967,-0.45366683802444147,0.7837736139717791,0.6156392918750757,0.6193175302809041,1,0,0,0,1,0,1,0,5161560,2556385
delnevi01,1966-08-09,3.2,47.5,35.9,84.0,771,13.5,9.1,2.3,40.6,49.5,North Carolina State University,2nd round,1988,76,Vinny Del Negro,Point Guard and Shooting Guard,Right,185,1966,8,9,1.062370186843028,0.4522921531068946,0.9317173164030114,0.9169406608722752,1.2279675203739577,0.25574772876995133,0.33664373288380667,-0.44647098733588114,0.7352042849952722,0.4228759240484962,-0.8047852631729693,-1.095531138977969,1,1,1,0,0,0,0,1,17880142,12702912
delebi01,1969-04-06,1.1,52.8,14.3,69.1,413,16.5,11.0,6.2,22.8,52.8,"University of Maryland, University of Arizona",1st round,1991,81,Bison Dele,Center and Power Forward,Left,235,1969,4,6,-0.3446784610377203,1.1071401039162323,-0.4068387263585819,-0.03454007169835049,0.16073936033401492,0.8174073642822438,0.7173350674437358,1.2575127769297854,0.13401377392280336,0.819863382964107,0.6156392918750757,0.8098562713096679,1,0,0,0,1,1,1,0,21912000,15683238
delfica01,1982-08-29,1.7,40.1,36.5,75.8,507,12.6,8.1,3.6,22.5,49.4,N/A,1st round,2003,78,Carlos Delfino,Shooting Guard and Small Forward,Right,230,1982,8,29,0.05733543835677909,-0.4620238536835018,0.9688994287019446,0.393306969121998,0.44096127945064795,0.08724983811626351,0.1362798725891072,0.12152360075267443,0.12388134957888533,0.4108460010510533,-0.23661544115375133,0.6193175302809041,0,0,1,1,0,0,1,1,24127037,13075277
delkto01,1974-01-28,1.9,40.8,34.3,76.9,545,13.7,9.1,2.5,19.5,45.9,University of Kentucky,1st round,1996,73,Tony Delk,Shooting Guard and Point Guard,Right,189,1974,1,28,0.1913400714882789,-0.37553450168981617,0.8325650169391895,0.4635505131372796,0.5542424807956698,0.2931917044707707,0.33664373288380667,-0.3590872045530264,0.022557106139705185,-0.010201303859443366,-1.6570399962017963,-0.9431001461549581,1,1,1,0,0,0,0,1,19911680,12929367
dembofe01,1966-01-24,0.2,33.3,0.0,80.0,31,7.8,1.2,0.7,-0.1,33.3,University of Wyoming,2nd round,1988,77,Fennis Dembo,Small Forward,Right,215,1966,1,24,-0.9476993101294696,-1.3022061301935963,-1.2930124028164887,0.6615095917257986,-0.9780348216080469,-0.8114055787034045,-1.246230763444319,-1.1455412495987187,-0.6394279509962718,-1.5259716015372315,-0.5207003521633603,0.04770130719461309,1,0,0,1,0,0,1,0,100000,89812
denglu01,1985-04-16,2.3,45.6,33.2,76.9,902,15.4,14.8,6.1,74.0,48.5,Duke University,1st round,2004,81,Luol Deng,Power Forward and Small Forward,Right,237,1985,4,16,0.4593493377512785,0.21753534055260376,0.7643978110578125,0.4635505131372796,1.618489556589691,0.6114654979277366,1.478717736563594,1.2138208855383579,1.8632808619514778,0.3025766940740686,0.6156392918750757,0.8860717677211732,1,0,0,1,1,0,1,0,136713597,71747298
derozde01,1989-08-07,3.4,45.1,28.3,82.8,752,17.9,19.9,4.3,60.3,46.5,University of Southern California,1st round,2009,79,DeMar DeRozan,Shooting Guard,Right,220,1989,8,7,1.1963748199745277,0.15575723198568506,0.46074389394985826,0.840311340128332,1.1713269197014466,1.0795151941879801,2.5005734240665607,0.4273668404926657,1.400566816912555,0.061978234125213374,0.04746946985585768,0.23824004822337677,1,0,1,0,0,0,0,1,93485845,46970323
dialde01,1975-12-20,0.8,37.2,19.0,67.2,82,12.2,3.1,1.6,0.6,38.6,Eastern Michigan University,2nd round,1998,76,Derrick Dial,Shooting Guard,Right,184,1975,12,20,-0.5456854107349701,-0.8203368833716299,-0.11557884668360563,-0.15586982954292633,-0.8259995250660438,0.012361886714624438,-0.8655394288843901,-0.7523142270758725,-0.6157856275271297,-0.8883856826727646,-0.8047852631729693,-1.1336388871837217,1,0,1,0,0,0,0,1,1298600,870567
diallch01,1996-09-13,0.4,58.5,25.0,74.7,133,17.3,5.5,4.6,5.0,58.6,University of Kansas,2nd round,2016,81,Cheick Diallo,Power Forward,Right,220,1996,9,13,-0.8136946769979698,1.8114105415791055,0.2562422763057259,0.32306342510671726,-0.6739642285240408,0.9671832670855219,-0.3846661641771114,0.5584425146669477,-0.4671767371496655,1.5175989168157877,0.6156392918750757,0.23824004822337677,1,0,0,0,1,0,1,0,1856082,910409
diawbo01,1982-04-16,3.5,49.3,33.6,71.7,1064,12.9,8.6,4.4,51.6,52.4,N/A,1st round,2003,80,Boris Diaw,Power Forward and Shooting Guard,Right,250,1982,4,16,1.2633771365402777,0.6746933439478014,0.7891858859237678,0.13149012324685982,2.101425204428995,0.14341580166749288,0.23646180273645695,0.4710587318840933,1.1067265109389328,0.7717436909743361,0.3315543808654667,1.3814724943959589,0,0,1,0,1,0,1,1,80865921,43536458
diazgu01,1985-03-04,0.2,25.0,0.0,60.0,6,9.9,0.8,0.3,0.0,25.0,University of Miami,2nd round,2006,74,Guillermo Diaz,Shooting Guard,Right,192,1985,3,4,-0.9476993101294696,-2.327722732404446,-1.2930124028164887,-0.6156457540065844,-1.0525619277560876,-0.41824383384479963,-1.326376307562199,-1.320308815164428,-0.6360504762149658,-2.52445521032498,-1.3729550851921872,-0.8287769015376999,1,0,1,0,0,0,0,1,56065,31860
dickada01,1978-09-16,2.5,40.1,34.1,83.1,300,12.9,5.8,1.4,5.9,46.0,"University of Washington, Gonzaga University",1st round,2002,72,Dan Dickau,Point Guard,Right,190,1978,9,16,0.5933539708827784,-0.4620238536835018,0.8201709795062121,0.8594686703143176,-0.176123159455129,0.14341580166749288,-0.3245570060887016,-0.8396980098587272,-0.43677946411791146,0.0018286191379995671,-1.9411249072114054,-0.9049923979492053,1,1,0,0,0,0,0,1,11425404,6785472
dickeka01,1978-07-21,0.1,40.0,33.3,75.0,19,9.0,1.2,0.6,0.1,47.5,"Tyler Junior College, University of Idaho",2nd round,2000,80,Kaniel Dickens,Small Forward and Power Forward,Right,215,1978,7,21,-1.0147016266952196,-0.4743794753968857,0.7705948297743009,0.34222075529270285,-1.0138078325591064,-0.5867417244984874,-1.246230763444319,-1.189233140990146,-0.6326730014336597,0.182277464099641,0.3315543808654667,0.04770130719461309,1,0,0,1,1,0,1,0,1044151,638425
dickemi01,1975-06-25,2.6,43.2,40.2,78.4,212,13.4,15.4,2.9,9.6,48.3,University of Arizona,1st round,1998,77,Michael Dickerson,Shooting Guard,Right,190,1975,6,25,0.6603562874485285,-0.07899958056860576,1.1981891212120326,0.5593371640672083,-0.4384585730962322,0.23702574091954165,1.5989360527404135,-0.18431963898731707,-0.3118128972095893,0.27851684807918275,-0.5207003521633603,-0.9049923979492053,1,0,1,0,0,0,0,1,17113162,11169607
dienetr01,1982-03-01,2.4,38.8,35.3,84.7,179,12.5,4.8,1.4,5.6,49.5,Marquette University,2nd round,2005,73,Travis Diener,Point Guard,Right,175,1982,3,1,0.5263516543170285,-0.6226469359574909,0.8945352041040782,0.9616410979729088,-0.536834353211646,0.06852785026585383,-0.5249208663834011,-0.8396980098587272,-0.4469118884618295,0.4228759240484962,-1.6570399962017963,-1.4766086210354963,1,1,0,0,0,0,0,1,5922971,3340201
dienggo01,1990-01-18,1.4,50.5,33.2,79.0,452,16.1,8.0,6.2,24.4,51.7,University of Louisville,1st round,2013,83,Gorgui Dieng,Center and Power Forward,Right,252,1990,1,18,-0.14367151134047068,0.8229608045084067,0.7643978110578125,0.5976518244391794,0.2770016459249584,0.7425194128806051,0.11624348655963733,1.2575127769297854,0.18805337042369938,0.6875342299922373,1.1838091138942937,1.4576879908074643,1,0,0,0,1,1,1,0,20701703,10203286
dinwisp01,1993-04-06,4.5,40.8,32.3,80.1,253,14.7,11.0,2.6,13.5,48.0,University of Colorado,2nd round,2014,78,Spencer Dinwiddie,Point Guard,Right,210,1993,4,6,1.9334003021977768,-0.37553450168981617,0.7086246426094124,0.6678953684544602,-0.3162341190134455,0.4804115829748682,0.7173350674437358,-0.315395313161599,-0.1800913807386551,0.2424270790868548,-0.23661544115375133,-0.1428374338341506,1,1,0,0,0,0,0,1,3796036,1883280
dioguik01,1983-09-11,0.3,50.9,50.0,78.6,225,15.6,6.0,3.1,6.5,51.0,Arizona State University,1st round,2005,80,Ike Diogu,Power Forward,Right,250,1983,9,11,-0.8806969935637197,0.8723832913619415,1.8054969554279405,0.5721087175245314,-0.39970447789925106,0.648909473628556,-0.28448423402976164,-0.0969358562044623,-0.41651461543007545,0.6033247690101377,0.3315543808654667,1.3814724943959589,1,0,0,0,1,0,1,0,10882224,6225980
diopde01,1982-01-30,0.4,42.7,16.7,46.7,601,9.8,2.0,3.7,12.8,42.8,N/A,1st round,2001,84,DeSagana Diop,Power Forward and Center,Right,300,1982,1,30,-0.8136946769979698,-0.14077768913552444,-0.2581102771628494,-1.4649540589186187,0.721183198567281,-0.4369658216952093,-1.0859396752085595,0.1652154921441018,-0.20373370420779713,-0.38312891678016914,1.4678940249039027,3.286859904683596,0,0,0,0,1,1,1,0,47024084,26579699
divacvl01,1968-02-03,3.1,49.5,23.5,69.2,1134,17.7,11.8,8.2,96.4,50.0,N/A,1st round,1989,85,Vlade Divac,Center,Right,243,1968,2,3,0.995367870277278,0.6994045873745693,0.163286995558393,-0.02815429496968803,2.3101011016435087,1.0420712184871608,0.8776261556794955,2.1313506047583317,2.619835212964023,0.48302553903571005,1.7519789359135116,1.1147182569556897,0,0,0,0,0,1,0,0,93120635,63595457
dixonju01,1978-10-09,1.8,41.3,34.1,83.3,436,12.8,8.4,1.9,6.1,46.1,University of Maryland,1st round,2002,75,Juan Dixon,Point Guard and Shooting Guard,Right,164,1978,10,9,0.12433775492252906,-0.31375639312289744,0.8201709795062121,0.8722402237716416,0.22930429799021237,0.12469381381708321,0.1963890306775172,-0.6212385529015905,-0.4300245145552995,0.0138585421354425,-1.0888701741825784,-1.8957938512987764,1,1,1,0,0,0,0,1,12379358,7406988
doleami01,1977-06-15,0.6,43.9,12.5,79.1,587,10.8,4.9,3.3,12.7,43.9,University of Utah,1st round,1998,83,Michael Doleac,Center,Right,262,1977,6,15,-0.6796900438664699,0.007489771425079873,-0.5183850632553814,0.604037601167841,0.6794480191243781,-0.2497459431911118,-0.504884480353931,-0.009552073421607717,-0.20711117898910317,-0.2507997638082986,1.1838091138942937,1.8387654728649916,1,0,0,0,0,1,0,0,19840176,12396182
donalja01,1957-08-16,0.8,57.1,0.0,73.2,957,13.8,8.6,7.8,62.3,57.1,Washington State University,4th round,1979,86,James Donaldson,Center,Left,275,1957,8,16,-0.5456854107349701,1.6384318375917335,-1.2930124028164887,0.22727677417678857,1.7824491901153805,0.3119136923211807,0.23646180273645695,1.956583039192623,1.4681163125386751,1.3371500718541462,2.0360638469231205,2.3341661995397773,1,0,0,0,0,1,0,0,3845000,3407333
doolike01,1980-05-08,2.2,41.6,34.9,79.9,728,11.5,7.0,1.3,18.5,46.7,University of Missouri,1st round,2000,75,Keyon Dooling,Shooting Guard and Point Guard,Right,196,1980,5,8,0.39234702118552883,-0.2766895279827457,0.8697471292381228,0.655123814997137,1.0997808977993278,-0.11869202823824368,-0.08412037373506216,-0.8833899012501544,-0.011217641673354864,0.08603808012009924,-1.0888701741825784,-0.6763459087146889,1,1,1,0,0,0,0,1,30471031,17852677
dorsejo01,1983-12-16,0.4,53.4,0.0,37.5,130,12.1,2.6,3.9,2.9,53.4,University of Memphis,2nd round,2008,80,Joey Dorsey,Power Forward and Center,Right,268,1983,12,16,-0.8136946769979698,1.181273834196535,-1.2930124028164887,-2.052445517955515,-0.6829074812618057,-0.006360101135785245,-0.9657213590317398,0.2525992749269564,-0.5381037075570916,0.8920429209487638,0.3315543808654667,2.067411962099508,1,0,0,0,1,1,1,0,4515473,2395409
dorsety01,1996-02-18,1.3,38.9,35.0,66.9,104,10.5,6.7,2.3,1.0,47.8,University of Oregon,2nd round,2017,77,Tyler Dorsey,Shooting Guard,Right,183,1996,2,18,-0.21067382790622052,-0.610291314244107,0.8759441479546117,-0.1750271597289119,-0.7604156716557681,-0.3059119067423412,-0.14422953182347198,-0.44647098733588114,-0.6022757284019057,0.21836723309196893,-0.5207003521633603,-1.1717466353894745,1,0,1,0,0,0,0,1,815615,397680
dotsoda01,1994-05-06,1.4,42.1,36.1,73.6,117,10.9,8.2,3.0,2.1,50.8,"University of Oregon, University of Houston",2nd round,2017,78,Damyean Dotson,Shooting Guard,Right,210,1994,5,6,-0.14367151134047068,-0.21491141941582703,0.9441113538359892,0.25281988109143566,-0.7216615764587868,-0.2310239553407021,0.1563162586185771,-0.14062774759588967,-0.5651235058075396,0.5792649230152518,-0.23661544115375133,-0.1428374338341506,1,0,1,0,0,0,0,1,1100000,536342
doubyqu01,1984-05-16,0.7,38.9,31.2,88.4,143,9.7,4.1,1.1,0.0,44.8,Rutgers University,1st round,2006,75,Quincy Douby,Point Guard,Right,175,1984,5,16,-0.6126877273007201,-0.610291314244107,0.640457436728035,1.1979148369333998,-0.6441533860648245,-0.4556878095456193,-0.6651755685896907,-0.9707736840330092,-0.6360504762149658,-0.1425304568313139,-1.0888701741825784,-1.4766086210354963,1,1,0,0,0,0,0,1,4087399,2326214
douglsh01,1966-09-15,5.9,48.4,26.7,67.8,765,15.1,11.0,2.2,32.9,49.5,Syracuse University,2nd round,1989,72,Sherman Douglas,Point Guard,Right,180,1966,9,15,2.8714327341182755,0.563492748527348,0.36159159448603645,-0.1175551691709552,1.2100810148984278,0.5552995343765073,0.7173350674437358,-0.49016287872730835,0.4751387268347098,0.4228759240484962,-1.9411249072114054,-1.2860698800067327,1,1,0,0,0,0,0,1,23829250,17423841
douglto01,1986-03-16,2.3,40.4,35.4,82.4,394,13.2,7.6,2.2,12.1,48.6,"Auburn University, Florida State University",1st round,2009,74,Toney Douglas,Point Guard and Shooting Guard,Right,195,1986,3,16,0.4593493377512785,-0.4249569885433509,0.9007322228205671,0.8147682332136849,0.104098759661504,0.19958176521872192,0.036097942441757465,-0.49016287872730835,-0.22737602767693918,0.31460661707151155,-1.3729550851921872,-0.7144536569204416,1,1,1,0,0,0,0,1,9518150,4980210
douglch01,1987-01-08,1.1,43.9,32.9,83.1,222,11.5,7.1,2.1,5.4,47.1,University of Memphis,2nd round,2008,79,Chris Douglas-Roberts,Small Forward and Shooting Guard,Right,200,1987,1,8,-0.3446784610377203,0.007489771425079873,0.7458067549083456,0.8594686703143176,-0.4086477306370159,-0.11869202823824368,-0.06408398770559229,-0.5338547701187357,-0.45366683802444147,0.13415777210987012,0.04746946985585768,-0.5239149158916779,1,0,1,1,0,0,1,1,3020935,1619904
dragigo01,1986-05-06,4.8,46.6,36.3,76.2,758,17.1,13.7,3.1,51.0,51.8,N/A,2nd round,2008,75,Goran Dragic,Point Guard and Shooting Guard,Left,190,1986,5,6,2.1344072518950266,0.3410915576864411,0.9565053912689667,0.418850076036646,1.1892134251769766,0.9297392913847026,1.2583174902394243,-0.0969358562044623,1.0864616622510965,0.6995641529896794,-1.0888701741825784,-0.9049923979492053,0,1,1,0,0,0,0,1,77786450,39381229
dreilgr01,1962-11-07,0.4,46.7,33.3,64.9,474,7.4,2.1,2.1,4.0,46.9,"Wichita State University, University of Kansas",2nd round,1986,85,Greg Dreiling,Center,Right,250,1962,11,7,-0.8136946769979698,0.353447179399825,0.7705948297743009,-0.3027426943021502,0.34258549933523424,-0.8862935301050433,-1.0659032891790896,-0.5338547701187357,-0.5009514849627256,0.11009792611498426,1.7519789359135116,1.3814724943959589,1,0,0,0,0,1,0,0,2627500,2104992
drewbr01,1974-09-21,2.2,38.2,37.1,83.0,243,9.6,4.4,1.2,2.4,45.1,Valparaiso University,1st round,1998,74,Bryce Drew,Point Guard,Right,185,1974,9,21,0.39234702118552883,-0.6967806662377926,1.0060815410008779,0.853082893585656,-0.3460449614726618,-0.474409797396029,-0.6050664105012807,-0.927081792641582,-0.5549910814636216,-0.10644068783898512,-1.3729550851921872,-1.095531138977969,1,1,0,0,0,0,0,1,7045160,4682634
drewjo01,1954-09-30,1.7,47.0,17.5,74.8,739,20.7,20.7,6.9,68.9,47.1,Gardner-Webb University,2nd round,1974,78,John Drew,Power Forward and Small Forward,Right,205,1954,9,30,0.05733543835677909,0.3905140445399759,-0.2085341274309385,0.32944920183537885,1.1325728245044655,1.6037308539994533,2.6608645123023207,1.5633560166697769,1.6910296481048717,0.13415777210987012,-0.23661544115375133,-0.33337617486291427,1,0,0,1,1,0,1,0,250000,250000
drewla01,1958-04-02,5.2,46.7,29.1,79.8,714,14.0,11.4,1.8,24.4,47.5,University of Missouri,1st round,1980,73,Larry Drew,Point Guard,Right,170,1958,4,2,2.4024165181580264,0.353447179399825,0.5103200436817692,0.6487380382684745,1.058045718356425,0.3493576680220001,0.7974806115616156,-0.6649304442930178,0.18805337042369938,0.182277464099641,-1.6570399962017963,-1.66714736206426,1,1,0,0,0,0,0,1,3050000,2773919
